	index	book.type	book.value	article.type	article.value	linkCount.datatype	linkCount.type	linkCount.value	gndId.type	gndId.value	publicationDate.datatype	publicationDate.type	publicationDate.value	bookLabel.xml:lang	bookLabel.type	bookLabel.value	authorLabel.xml:lang	authorLabel.type	authorLabel.value	languageLabel.xml:lang	languageLabel.type	languageLabel.value
494	13	uri	http://www.wikidata.org/entity/Q7207361	uri	https://en.wikipedia.org/wiki/Poems_(Hesse_collection)	http://www.w3.org/2001/XMLSchema#integer	literal	2						en	literal	Poems	en	literal	Hermann Hesse	en	literal	German
495	14	uri	http://www.wikidata.org/entity/Q576493	uri	https://en.wikipedia.org/wiki/Peter_Camenzind	http://www.w3.org/2001/XMLSchema#integer	literal	17	literal	4137086-7	http://www.w3.org/2001/XMLSchema#dateTime	literal	1904-01-01T00:00:00Z	en	literal	Peter Camenzind	en	literal	Hermann Hesse	en	literal	German
496	15	uri	http://www.wikidata.org/entity/Q836841	uri	https://en.wikipedia.org/wiki/The_Glass_Bead_Game	http://www.w3.org/2001/XMLSchema#integer	literal	29			http://www.w3.org/2001/XMLSchema#dateTime	literal	1943-01-01T00:00:00Z	en	literal	The Glass Bead Game	en	literal	Hermann Hesse	en	literal	German
497	16	uri	http://www.wikidata.org/entity/Q860577	uri	https://en.wikipedia.org/wiki/Demian	http://www.w3.org/2001/XMLSchema#integer	literal	39			http://www.w3.org/2001/XMLSchema#dateTime	literal	1919-01-01T00:00:00Z	en	literal	Demian	en	literal	Hermann Hesse	en	literal	German
498	0	uri	http://www.wikidata.org/entity/Q27463	uri	https://en.wikipedia.org/wiki/Strait_is_the_Gate	http://www.w3.org/2001/XMLSchema#integer	literal	10			http://www.w3.org/2001/XMLSchema#dateTime	literal	1909-01-01T00:00:00Z	en	literal	Strait is the Gate	en	literal	André Gide	en	literal	French
499	1	uri	http://www.wikidata.org/entity/Q174626	uri	https://en.wikipedia.org/wiki/The_Immoralist	http://www.w3.org/2001/XMLSchema#integer	literal	12			http://www.w3.org/2001/XMLSchema#dateTime	literal	1902-01-01T00:00:00Z	en	literal	The Immoralist	en	literal	André Gide	en	literal	French
500	2	uri	http://www.wikidata.org/entity/Q276722	uri	https://en.wikipedia.org/wiki/The_Counterfeiters_(novel)	http://www.w3.org/2001/XMLSchema#integer	literal	24			http://www.w3.org/2001/XMLSchema#dateTime	literal	1925-01-01T00:00:00Z	en	literal	The Counterfeiters	en	literal	André Gide	en	literal	French
501	3	uri	http://www.wikidata.org/entity/Q1101239	uri	https://en.wikipedia.org/wiki/Corydon_(book)	http://www.w3.org/2001/XMLSchema#integer	literal	7			http://www.w3.org/2001/XMLSchema#dateTime	literal	1924-01-01T00:00:00Z	en	literal	Corydon	en	literal	André Gide	en	literal	French
502	4	uri	http://www.wikidata.org/entity/Q1215348	uri	https://en.wikipedia.org/wiki/La_Symphonie_pastorale	http://www.w3.org/2001/XMLSchema#integer	literal	11			http://www.w3.org/2001/XMLSchema#dateTime	literal	1919-01-01T00:00:00Z	en	literal	La Symphonie Pastorale	en	literal	André Gide	en	literal	French
503	5	uri	http://www.wikidata.org/entity/Q1277632	uri	https://en.wikipedia.org/wiki/Isabelle_(novella)	http://www.w3.org/2001/XMLSchema#integer	literal	3			http://www.w3.org/2001/XMLSchema#dateTime	literal	1911-01-01T00:00:00Z	en	literal	Isabelle	en	literal	André Gide			
504	6	uri	http://www.wikidata.org/entity/Q2004486	uri	https://en.wikipedia.org/wiki/Si_le_grain_ne_meurt	http://www.w3.org/2001/XMLSchema#integer	literal	9			http://www.w3.org/2001/XMLSchema#dateTime	literal	1926-01-01T00:00:00Z	en	literal	Si le grain ne meurt	en	literal	André Gide	en	literal	French
505	7	uri	http://www.wikidata.org/entity/Q2345410	uri	https://en.wikipedia.org/wiki/The_Fruits_of_the_Earth	http://www.w3.org/2001/XMLSchema#integer	literal	8			http://www.w3.org/2001/XMLSchema#dateTime	literal	1897-01-01T00:00:00Z	en	literal	The Fruits of the Earth	en	literal	André Gide	en	literal	French
506	8	uri	http://www.wikidata.org/entity/Q3009136	uri	https://en.wikipedia.org/wiki/The_God_that_Failed	http://www.w3.org/2001/XMLSchema#integer	literal	4			http://www.w3.org/2001/XMLSchema#dateTime	literal	1950-01-01T00:00:00Z	en	literal	The God that Failed	en	literal	André Gide	en	literal	English
507	9	uri	http://www.wikidata.org/entity/Q3563304	uri	https://en.wikipedia.org/wiki/Travels_in_the_Congo_(book)	http://www.w3.org/2001/XMLSchema#integer	literal	6			http://www.w3.org/2001/XMLSchema#dateTime	literal	1927-01-01T00:00:00Z	en	literal	Travels in the Congo	en	literal	André Gide	en	literal	French
508	0	uri	http://www.wikidata.org/entity/Q581458	uri	https://en.wikipedia.org/wiki/The_Waste_Land	http://www.w3.org/2001/XMLSchema#integer	literal	33	literal	4201261-2	http://www.w3.org/2001/XMLSchema#dateTime	literal	1922-01-01T00:00:00Z	en	literal	The Waste Land	en	literal	T. S. Eliot	en	literal	English
509	1	uri	http://www.wikidata.org/entity/Q671859	uri	https://en.wikipedia.org/wiki/Old_Possum%27s_Book_of_Practical_Cats	http://www.w3.org/2001/XMLSchema#integer	literal	19			http://www.w3.org/2001/XMLSchema#dateTime	literal	1939-01-01T00:00:00Z	en	literal	Old Possum's Book of Practical Cats	en	literal	T. S. Eliot	en	literal	English
510	2	uri	http://www.wikidata.org/entity/Q671859	uri	https://en.wikipedia.org/wiki/Old_Possum%27s_Book_of_Practical_Cats	http://www.w3.org/2001/XMLSchema#integer	literal	19			http://www.w3.org/2001/XMLSchema#dateTime	literal	1995-01-01T00:00:00Z	en	literal	Old Possum's Book of Practical Cats	en	literal	T. S. Eliot	en	literal	English
511	3	uri	http://www.wikidata.org/entity/Q1084475	uri	https://en.wikipedia.org/wiki/The_Hollow_Men	http://www.w3.org/2001/XMLSchema#integer	literal	8			http://www.w3.org/2001/XMLSchema#dateTime	literal	1925-01-01T00:00:00Z	en	literal	The Hollow Men	en	literal	T. S. Eliot			
512	4	uri	http://www.wikidata.org/entity/Q1766503	uri	https://en.wikipedia.org/wiki/The_Cocktail_Party	http://www.w3.org/2001/XMLSchema#integer	literal	13			http://www.w3.org/2001/XMLSchema#dateTime	literal	1950-01-01T00:00:00Z	en	literal	The Cocktail Party	en	literal	T. S. Eliot	en	literal	English
513	5	uri	http://www.wikidata.org/entity/Q1947367	uri	https://en.wikipedia.org/wiki/Murder_in_the_Cathedral	http://www.w3.org/2001/XMLSchema#integer	literal	12	literal	4218556-7				en	literal	Murder in the Cathedral	en	literal	T. S. Eliot	en	literal	English
514	6	uri	http://www.wikidata.org/entity/Q2247005	uri	https://en.wikipedia.org/wiki/The_Love_Song_of_J._Alfred_Prufrock	http://www.w3.org/2001/XMLSchema#integer	literal	9						en	literal	The Love Song of J. Alfred Prufrock	en	literal	T. S. Eliot			
515	7	uri	http://www.wikidata.org/entity/Q2346941	uri	https://en.wikipedia.org/wiki/Ash_Wednesday_(poem)	http://www.w3.org/2001/XMLSchema#integer	literal	7			http://www.w3.org/2001/XMLSchema#dateTime	literal	1930-01-01T00:00:00Z	en	literal	Ash Wednesday	en	literal	T. S. Eliot	en	literal	English
516	8	uri	http://www.wikidata.org/entity/Q2468448	uri	https://en.wikipedia.org/wiki/Four_Quartets	http://www.w3.org/2001/XMLSchema#integer	literal	14			http://www.w3.org/2001/XMLSchema#dateTime	literal	1943-01-01T00:00:00Z	en	literal	Four Quartets	en	literal	T. S. Eliot	en	literal	English
517	9	uri	http://www.wikidata.org/entity/Q3647427	uri	https://en.wikipedia.org/wiki/Burnt_Norton	http://www.w3.org/2001/XMLSchema#integer	literal	7			http://www.w3.org/2001/XMLSchema#dateTime	literal	1936-01-01T00:00:00Z	en	literal	Burnt Norton	en	literal	T. S. Eliot	en	literal	English
518	10	uri	http://www.wikidata.org/entity/Q3717657	uri	https://en.wikipedia.org/wiki/East_Coker_(poem)	http://www.w3.org/2001/XMLSchema#integer	literal	5			http://www.w3.org/2001/XMLSchema#dateTime	literal	1940-01-01T00:00:00Z	en	literal	East Coker	en	literal	T. S. Eliot	en	literal	English
519	11	uri	http://www.wikidata.org/entity/Q3835023	uri	https://en.wikipedia.org/wiki/Little_Gidding_(poem)	http://www.w3.org/2001/XMLSchema#integer	literal	4			http://www.w3.org/2001/XMLSchema#dateTime	literal	1942-01-01T00:00:00Z	en	literal	Little Gidding	en	literal	T. S. Eliot	en	literal	English
520	12	uri	http://www.wikidata.org/entity/Q7232321	uri	https://en.wikipedia.org/wiki/Portrait_of_a_Lady_(poem)	http://www.w3.org/2001/XMLSchema#integer	literal	2						en	literal	Portrait of a Lady	en	literal	T. S. Eliot			
521	13	uri	http://www.wikidata.org/entity/Q7447683	uri	https://en.wikipedia.org/wiki/Selected_Essays,_1917-1932	http://www.w3.org/2001/XMLSchema#integer	literal	1	literal	1242428895	http://www.w3.org/2001/XMLSchema#dateTime	literal	1932-01-01T00:00:00Z	en	literal	Selected Essays 1917-1932	en	literal	T. S. Eliot	en	literal	English
522	14	uri	http://www.wikidata.org/entity/Q7727345	uri	https://en.wikipedia.org/wiki/The_Confidential_Clerk	http://www.w3.org/2001/XMLSchema#integer	literal	1						en	literal	The Confidential Clerk	en	literal	T. S. Eliot			
523	15	uri	http://www.wikidata.org/entity/Q7731099	uri	https://en.wikipedia.org/wiki/The_Dry_Salvages	http://www.w3.org/2001/XMLSchema#integer	literal	4			http://www.w3.org/2001/XMLSchema#dateTime	literal	1941-01-01T00:00:00Z	en	literal	The Dry Salvages	en	literal	T. S. Eliot	en	literal	English
524	16	uri	http://www.wikidata.org/entity/Q7731688	uri	https://en.wikipedia.org/wiki/The_Elder_Statesman	http://www.w3.org/2001/XMLSchema#integer	literal	1	literal	4437884-1	http://www.w3.org/2001/XMLSchema#dateTime	literal	1958-01-01T00:00:00Z	en	literal	The Elder Statesman	en	literal	T. S. Eliot	en	literal	English
525	17	uri	http://www.wikidata.org/entity/Q7733327	uri	https://en.wikipedia.org/wiki/The_Family_Reunion	http://www.w3.org/2001/XMLSchema#integer	literal	2						en	literal	The Family Reunion	en	literal	T. S. Eliot			
526	18	uri	http://www.wikidata.org/entity/Q7753074	uri	https://en.wikipedia.org/wiki/The_Naming_of_Cats	http://www.w3.org/2001/XMLSchema#integer	literal	2						en	literal	The Naming of Cats	en	literal	T. S. Eliot			
527	19	uri	http://www.wikidata.org/entity/Q7758958	uri	https://en.wikipedia.org/wiki/The_Queen%27s_Book_of_the_Red_Cross	http://www.w3.org/2001/XMLSchema#integer	literal	1						en	literal	The Queen's Book of the Red Cross	en	literal	T. S. Eliot			
528	20	uri	http://www.wikidata.org/entity/Q7761247	uri	https://en.wikipedia.org/wiki/The_Rock_(play)	http://www.w3.org/2001/XMLSchema#integer	literal	1						en	literal	The Rock	en	literal	T. S. Eliot			
529	21	uri	http://www.wikidata.org/entity/Q7761974	uri	https://en.wikipedia.org/wiki/The_Sacred_Wood	http://www.w3.org/2001/XMLSchema#integer	literal	1			http://www.w3.org/2001/XMLSchema#dateTime	literal	1920-01-01T00:00:00Z	en	literal	The Sacred Wood	en	literal	T. S. Eliot	en	literal	English
530	22	uri	http://www.wikidata.org/entity/Q7832271	uri	https://en.wikipedia.org/wiki/Tradition_and_the_Individual_Talent	http://www.w3.org/2001/XMLSchema#integer	literal	5						en	literal	Tradition and the Individual Talent	en	literal	T. S. Eliot			
531	23	uri	http://www.wikidata.org/entity/Q10289249	uri	https://en.wikipedia.org/wiki/Gerontion	http://www.w3.org/2001/XMLSchema#integer	literal	5			http://www.w3.org/2001/XMLSchema#dateTime	literal	1920-01-01T00:00:00Z	en	literal	Gerontion	en	literal	T. S. Eliot	en	literal	Portuguese
532	24	uri	http://www.wikidata.org/entity/Q12250082	uri	https://en.wikipedia.org/wiki/Hamlet_and_His_Problems	http://www.w3.org/2001/XMLSchema#integer	literal	3			http://www.w3.org/2001/XMLSchema#dateTime	literal	1920-01-01T00:00:00Z	en	literal	Hamlet and His Problems	en	literal	T. S. Eliot	en	literal	English
533	25	uri	http://www.wikidata.org/entity/Q12410009	uri	https://en.wikipedia.org/wiki/Sweeney_Agonistes	http://www.w3.org/2001/XMLSchema#integer	literal	2			http://www.w3.org/2001/XMLSchema#dateTime	literal	1932-01-01T00:00:00Z	en	literal	Sweeney Agonistes	en	literal	T. S. Eliot			
534	26	uri	http://www.wikidata.org/entity/Q14746852	uri	https://en.wikipedia.org/wiki/Journey_of_the_Magi	http://www.w3.org/2001/XMLSchema#integer	literal	6			http://www.w3.org/2001/XMLSchema#dateTime	literal	1927-01-01T00:00:00Z	en	literal	The Journey of the Magi	en	literal	T. S. Eliot			
535	27	uri	http://www.wikidata.org/entity/Q14776522	uri	https://en.wikipedia.org/wiki/A_Song_for_Simeon	http://www.w3.org/2001/XMLSchema#integer	literal	7						en	literal	A Song for Simeon	en	literal	T. S. Eliot	en	literal	English
536	0	uri	http://www.wikidata.org/entity/Q135515	uri	https://en.wikipedia.org/wiki/The_Sound_and_the_Fury	http://www.w3.org/2001/XMLSchema#integer	literal	34	literal	4399646-2	http://www.w3.org/2001/XMLSchema#dateTime	literal	1929-01-01T00:00:00Z	en	literal	The Sound and the Fury	en	literal	William Faulkner	en	literal	American English
537	1	uri	http://www.wikidata.org/entity/Q1212765	uri	https://en.wikipedia.org/wiki/Sanctuary_(Faulkner_novel)	http://www.w3.org/2001/XMLSchema#integer	literal	14			http://www.w3.org/2001/XMLSchema#dateTime	literal	1931-01-01T00:00:00Z	en	literal	Sanctuary	en	literal	William Faulkner	en	literal	English
538	2	uri	http://www.wikidata.org/entity/Q1536034	uri	https://en.wikipedia.org/wiki/Soldiers%27_Pay	http://www.w3.org/2001/XMLSchema#integer	literal	9	literal	4290888-7	http://www.w3.org/2001/XMLSchema#dateTime	literal	1926-01-01T00:00:00Z	en	literal	Soldiers' Pay	en	literal	William Faulkner	en	literal	English
539	3	uri	http://www.wikidata.org/entity/Q1536034	uri	https://en.wikipedia.org/wiki/Soldiers%27_Pay	http://www.w3.org/2001/XMLSchema#integer	literal	9	literal	4290888-7	http://www.w3.org/2001/XMLSchema#dateTime	literal	1926-01-01T00:00:00Z	en	literal	Soldiers' Pay	en	literal	William Faulkner	en	literal	American English
540	4	uri	http://www.wikidata.org/entity/Q1544119	uri	https://en.wikipedia.org/wiki/As_I_Lay_Dying	http://www.w3.org/2001/XMLSchema#integer	literal	22			http://www.w3.org/2001/XMLSchema#dateTime	literal	1930-01-01T00:00:00Z	en	literal	As I Lay Dying	en	literal	William Faulkner	en	literal	American English
541	5	uri	http://www.wikidata.org/entity/Q1823273	uri	https://en.wikipedia.org/wiki/Light_in_August	http://www.w3.org/2001/XMLSchema#integer	literal	23			http://www.w3.org/2001/XMLSchema#dateTime	literal	1932-01-01T00:00:00Z	en	literal	Light in August	en	literal	William Faulkner	en	literal	American English
542	6	uri	http://www.wikidata.org/entity/Q1851314	uri	https://en.wikipedia.org/wiki/Sartoris	http://www.w3.org/2001/XMLSchema#integer	literal	12			http://www.w3.org/2001/XMLSchema#dateTime	literal	1929-01-01T00:00:00Z	en	literal	Sartoris	en	literal	William Faulkner	en	literal	English
543	7	uri	http://www.wikidata.org/entity/Q2065524	uri	https://en.wikipedia.org/wiki/Go_Down,_Moses_(book)	http://www.w3.org/2001/XMLSchema#integer	literal	7			http://www.w3.org/2001/XMLSchema#dateTime	literal	1942-01-01T00:00:00Z	en	literal	Go Down, Moses	en	literal	William Faulkner	en	literal	English
544	8	uri	http://www.wikidata.org/entity/Q2181982	uri	https://en.wikipedia.org/wiki/Absalom,_Absalom!	http://www.w3.org/2001/XMLSchema#integer	literal	17	literal	4113528-3	http://www.w3.org/2001/XMLSchema#dateTime	literal	1936-01-01T00:00:00Z	en	literal	Absalom, Absalom!	en	literal	William Faulkner	en	literal	American English
545	9	uri	http://www.wikidata.org/entity/Q2559408	uri	https://en.wikipedia.org/wiki/If_I_Forget_Thee,_Jerusalem	http://www.w3.org/2001/XMLSchema#integer	literal	8			http://www.w3.org/2001/XMLSchema#dateTime	literal	1939-01-01T00:00:00Z	en	literal	If I Forget Thee	en	literal	William Faulkner	en	literal	American English
546	10	uri	http://www.wikidata.org/entity/Q2717946	uri	https://en.wikipedia.org/wiki/The_Unvanquished	http://www.w3.org/2001/XMLSchema#integer	literal	7			http://www.w3.org/2001/XMLSchema#dateTime	literal	1938-01-01T00:00:00Z	en	literal	The Unvanquished	en	literal	William Faulkner	en	literal	American English
547	11	uri	http://www.wikidata.org/entity/Q3204276	uri	https://en.wikipedia.org/wiki/Intruder_in_the_Dust	http://www.w3.org/2001/XMLSchema#integer	literal	8			http://www.w3.org/2001/XMLSchema#dateTime	literal	1948-01-01T00:00:00Z	en	literal	Intruder in the Dust	en	literal	William Faulkner	en	literal	American English
548	12	uri	http://www.wikidata.org/entity/Q3213313	uri	https://en.wikipedia.org/wiki/Snopes_trilogy	http://www.w3.org/2001/XMLSchema#integer	literal	3			http://www.w3.org/2001/XMLSchema#dateTime	literal	1957-05-01T00:00:00Z	en	literal	Snopes trilogy	en	literal	William Faulkner	en	literal	English
549	13	uri	http://www.wikidata.org/entity/Q3213813	uri	https://en.wikipedia.org/wiki/The_Town_(Faulkner_novel)	http://www.w3.org/2001/XMLSchema#integer	literal	5			http://www.w3.org/2001/XMLSchema#dateTime	literal	1957-01-01T00:00:00Z	en	literal	The Town	en	literal	William Faulkner	en	literal	English
550	14	uri	http://www.wikidata.org/entity/Q3222389	uri	https://en.wikipedia.org/wiki/The_Mansion_(novel)	http://www.w3.org/2001/XMLSchema#integer	literal	5			http://www.w3.org/2001/XMLSchema#dateTime	literal	1959-01-01T00:00:00Z	en	literal	The Mansion	en	literal	William Faulkner	en	literal	English
551	15	uri	http://www.wikidata.org/entity/Q3223464	uri	https://en.wikipedia.org/wiki/The_Hamlet	http://www.w3.org/2001/XMLSchema#integer	literal	7			http://www.w3.org/2001/XMLSchema#dateTime	literal	1940-01-01T00:00:00Z	en	literal	The Hamlet	en	literal	William Faulkner	en	literal	American English
552	16	uri	http://www.wikidata.org/entity/Q3233504	uri	https://en.wikipedia.org/wiki/The_Reivers	http://www.w3.org/2001/XMLSchema#integer	literal	7	literal	4594699-1	http://www.w3.org/2001/XMLSchema#dateTime	literal	1962-01-01T00:00:00Z	en	literal	The Reivers	en	literal	William Faulkner	en	literal	English
553	17	uri	http://www.wikidata.org/entity/Q3313370	uri	https://en.wikipedia.org/wiki/Requiem_for_a_Nun	http://www.w3.org/2001/XMLSchema#integer	literal	8			http://www.w3.org/2001/XMLSchema#dateTime	literal	1951-01-01T00:00:00Z	en	literal	Requiem for a Nun	en	literal	William Faulkner	en	literal	American English
554	18	uri	http://www.wikidata.org/entity/Q3326411	uri	https://en.wikipedia.org/wiki/Mosquitoes_(novel)	http://www.w3.org/2001/XMLSchema#integer	literal	7			http://www.w3.org/2001/XMLSchema#dateTime	literal	1927-01-01T00:00:00Z	en	literal	Mosquitoes	en	literal	William Faulkner	en	literal	American English
555	19	uri	http://www.wikidata.org/entity/Q3363072	uri	https://en.wikipedia.org/wiki/A_Fable	http://www.w3.org/2001/XMLSchema#integer	literal	9			http://www.w3.org/2001/XMLSchema#dateTime	literal	1954-01-01T00:00:00Z	en	literal	A Fable	en	literal	William Faulkner	en	literal	American English
556	20	uri	http://www.wikidata.org/entity/Q3411227	uri	https://en.wikipedia.org/wiki/Pylon_(novel)	http://www.w3.org/2001/XMLSchema#integer	literal	5			http://www.w3.org/2001/XMLSchema#dateTime	literal	1935-01-01T00:00:00Z	en	literal	Pylon	en	literal	William Faulkner	en	literal	American English
557	21	uri	http://www.wikidata.org/entity/Q3591941	uri	https://en.wikipedia.org/wiki/Flags_in_the_Dust	http://www.w3.org/2001/XMLSchema#integer	literal	3			http://www.w3.org/2001/XMLSchema#dateTime	literal	1927-01-01T00:00:00Z	en	literal	Flags in the Dust	en	literal	William Faulkner	en	literal	American English
558	22	uri	http://www.wikidata.org/entity/Q3648111	uri	https://en.wikipedia.org/wiki/A_Rose_for_Emily	http://www.w3.org/2001/XMLSchema#integer	literal	9	literal	7644757-1	http://www.w3.org/2001/XMLSchema#dateTime	literal	1930-01-01T00:00:00Z	en	literal	A Rose for Emily	en	literal	William Faulkner	en	literal	English
559	23	uri	http://www.wikidata.org/entity/Q3648111	uri	https://en.wikipedia.org/wiki/A_Rose_for_Emily	http://www.w3.org/2001/XMLSchema#integer	literal	9	literal	7644757-1	http://www.w3.org/2001/XMLSchema#dateTime	literal	1930-01-01T00:00:00Z	en	literal	A Rose for Emily	en	literal	William Faulkner	en	literal	American English
